instruction,response,text
Wat ass d'Ursaach vun der Salmonelle-Veronrengegung bei Ferrero?,D'Salmonelle wuel op eng Veronrengegung mat engem Filter an engem Bottertank zu Arel zeréckzeféiere wieren.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass d'Ursaach vun der Salmonelle-Veronrengegung bei Ferrero?

###Response: D'Salmonelle wuel op eng Veronrengegung mat engem Filter an engem Bottertank zu Arel zeréckzeféiere wieren."
Huet den italienesche Policechef d'Accusatioune vun Amnesty International bestätegt?,"Nee, den italienesche Policechef huet d'Accusatioune vun Amnesty International kategoresch dementéiert.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Huet den italienesche Policechef d'Accusatioune vun Amnesty International bestätegt?

###Response: Nee, den italienesche Policechef huet d'Accusatioune vun Amnesty International kategoresch dementéiert."
"Wat war an deenen zwee Päck, déi um Freideg, um Wee fir op Chicago an den USA, entdeckt gi waren?","Effektiv Sprengstoff, ënner anerem eng Bomm aus Penthrite an och Bläi.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat war an deenen zwee Päck, déi um Freideg, um Wee fir op Chicago an den USA, entdeckt gi waren?

###Response: Effektiv Sprengstoff, ënner anerem eng Bomm aus Penthrite an och Bläi."
Ginn mir de Resultat vum Match tëscht Chelsea an Paris Saint-Germain vum 8. Abrëll 2014.,Chelsea huet 2:0 géint Paris Saint-Germain gewonnen.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Ginn mir de Resultat vum Match tëscht Chelsea an Paris Saint-Germain vum 8. Abrëll 2014.

###Response: Chelsea huet 2:0 géint Paris Saint-Germain gewonnen."
Wat war de 9. Mäerz 1969 um ZDF?,"Den 9. Mäerz 1969 huet d'""Peter Alexander Show"" hir Première um ZDF gefeiert.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat war de 9. Mäerz 1969 um ZDF?

###Response: Den 9. Mäerz 1969 huet d'""Peter Alexander Show"" hir Première um ZDF gefeiert."
Wat ass d'Meenung vum Auteur iwwer d'Spill 'Smash Bros. Ultimate'?,"D'Meenung vum Auteur ass, dass 'Smash Bros. Ultimate' dee beschte Smash-Spill bis elo erauskomm ass, a kritt vu him eng kloer 9/10.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass d'Meenung vum Auteur iwwer d'Spill 'Smash Bros. Ultimate'?

###Response: D'Meenung vum Auteur ass, dass 'Smash Bros. Ultimate' dee beschte Smash-Spill bis elo erauskomm ass, a kritt vu him eng kloer 9/10."
"Gitt et Firmen zu Lëtzebuerg, déi Sportvakanzaktivitéiten offréieren?","Jo, et ginn Firmen déi esou Footballstagen während den Vakanzen offréieren, wéi zum Beispill d'Coque, en Etablissement public, deen elo an der Allerhellegevakanz en éischte Stage, mat Schwéierpunkt Football, wou och nach e Nomëtteg Schwammen an klammen dobäi waren.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Gitt et Firmen zu Lëtzebuerg, déi Sportvakanzaktivitéiten offréieren?

###Response: Jo, et ginn Firmen déi esou Footballstagen während den Vakanzen offréieren, wéi zum Beispill d'Coque, en Etablissement public, deen elo an der Allerhellegevakanz en éischte Stage, mat Schwéierpunkt Football, wou och nach e Nomëtteg Schwammen an klammen dobäi waren."
Wat sinn d'Ziele vun der Vegan Society Luxembourg no Jeff Mannes?,"D'Ziele vun der Vegan Society Luxembourg sinn et, op dacks vergiesse Problemer opmierksam ze maachen, wéi zum Beispill d'Massendéierenhaltung, an e Bewosstsinn fir gewëssen Zoustänn an der Gesellschaft ze schafen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat sinn d'Ziele vun der Vegan Society Luxembourg no Jeff Mannes?

###Response: D'Ziele vun der Vegan Society Luxembourg sinn et, op dacks vergiesse Problemer opmierksam ze maachen, wéi zum Beispill d'Massendéierenhaltung, an e Bewosstsinn fir gewëssen Zoustänn an der Gesellschaft ze schafen."
"Wat huet de Patrick Goodman, Partner vun Innpact, iwwer d'Projete vun SOS gesot?","Hien huet gesot, datt d'Projete vun SOS d'Philosophie vun Innpact reflektéieren, nämlech d'Verbesserung vun der Liewensqualitéit an d'Opbau vun Zukunftsperspektiven.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat huet de Patrick Goodman, Partner vun Innpact, iwwer d'Projete vun SOS gesot?

###Response: Hien huet gesot, datt d'Projete vun SOS d'Philosophie vun Innpact reflektéieren, nämlech d'Verbesserung vun der Liewensqualitéit an d'Opbau vun Zukunftsperspektiven."
"Wann den Eescht vum Liewen ufänkt, wat ass dann emol eriwwer?","Wann den Eescht vum Liewen ufänkt, dann ass d'Schoulzäit emol eriwwer, wann een seng Schoul fäerdeg huet a kann an d'Beruffswelt goen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wann den Eescht vum Liewen ufänkt, wat ass dann emol eriwwer?

###Response: Wann den Eescht vum Liewen ufänkt, dann ass d'Schoulzäit emol eriwwer, wann een seng Schoul fäerdeg huet a kann an d'Beruffswelt goen."
"Wat war den Datum vum Stater Gemengerot, wou 3 Bauprojete fir 23 Mio. Euro ugeholl goufen?",Den 22. September 2009.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat war den Datum vum Stater Gemengerot, wou 3 Bauprojete fir 23 Mio. Euro ugeholl goufen?

###Response: Den 22. September 2009."
Wat war d'Fro vun der Affekotin vum Dokter?,"D'Affekotin huet gefrot, ob hire Client net zu Onrecht accuséiert gi war, well de Prisonnéier schonn virdrun als Toxikoman bekannt war an den Dokter net responsabel gewiescht war fir de Suivi vum Prisonnéier.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat war d'Fro vun der Affekotin vum Dokter?

###Response: D'Affekotin huet gefrot, ob hire Client net zu Onrecht accuséiert gi war, well de Prisonnéier schonn virdrun als Toxikoman bekannt war an den Dokter net responsabel gewiescht war fir de Suivi vum Prisonnéier."
Wat ass de Zweck vun der Direktiv zum Retour vu Sans Papiers?,"Et gëtt keng gemeinsam europäesch Awanderungspolitik, hei gi gemeinsam Regele fir d'Ausweisung opgestallt! Eng Persoun déi sech näischt zu Schold komme gelooss huet, mä net di richteg Pabeieren huet, ka bis zu 18 Méint agespaart ginn!","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de Zweck vun der Direktiv zum Retour vu Sans Papiers?

###Response: Et gëtt keng gemeinsam europäesch Awanderungspolitik, hei gi gemeinsam Regele fir d'Ausweisung opgestallt! Eng Persoun déi sech näischt zu Schold komme gelooss huet, mä net di richteg Pabeieren huet, ka bis zu 18 Méint agespaart ginn!"
Wat huet den FLF-President Paul Philipp iwwer den Gianni Infantino seng Amtsunfäng gesot?,"Den FLF-President Paul Philipp bedauert, datt den Gianni Infantino direkt am Ufank an en ze vill groussen Aktivismus gefall ass.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat huet den FLF-President Paul Philipp iwwer den Gianni Infantino seng Amtsunfäng gesot?

###Response: Den FLF-President Paul Philipp bedauert, datt den Gianni Infantino direkt am Ufank an en ze vill groussen Aktivismus gefall ass."
Wat huet de Journalist Guy Kayser den 20. Mee 2009 op RTL gesot?,"Hien huet gesot, datt d'Meedercher schon als klénge Puppelchen kienten mat riskanten Virentypen infizéiert sin, déi spéider de Gebärmutterhalskriibs ausléisen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat huet de Journalist Guy Kayser den 20. Mee 2009 op RTL gesot?

###Response: Hien huet gesot, datt d'Meedercher schon als klénge Puppelchen kienten mat riskanten Virentypen infizéiert sin, déi spéider de Gebärmutterhalskriibs ausléisen."
Wat ass den Zweck vun der Fuerschung vum Laboratoire de Biologie Moléculaire et Cellulaire du Cancer (LBMCC) zu Lëtzebuerg?,"Den Zweck vun der Fuerschung vum LBMCC ass et, nei Wirkstoffe mat antikanzerogenen Eegenschaften ze fannen, déi entweeder d'Krebszellen direkt töten oder hir Iwwerliewensstrategie beeinträchtigen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass den Zweck vun der Fuerschung vum Laboratoire de Biologie Moléculaire et Cellulaire du Cancer (LBMCC) zu Lëtzebuerg?

###Response: Den Zweck vun der Fuerschung vum LBMCC ass et, nei Wirkstoffe mat antikanzerogenen Eegenschaften ze fannen, déi entweeder d'Krebszellen direkt töten oder hir Iwwerliewensstrategie beeinträchtigen."
Wat ass déi Haaptconclusioun vun der Etüd vun ATOZ iwwer d'geännerte Prioritéiten an der Corona-Ära?,"D'Leit wëllen e Changement, ma se si skeptesch wann et ëm d'Ëmsetzung dovunner geet.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass déi Haaptconclusioun vun der Etüd vun ATOZ iwwer d'geännerte Prioritéiten an der Corona-Ära?

###Response: D'Leit wëllen e Changement, ma se si skeptesch wann et ëm d'Ëmsetzung dovunner geet."
Gitt mir eng kuerz Zesummenfassung vum Artikel iwwer den Album 'Effleurés' vum 4. Februar 2008.,"Den Album 'Effleurés' erzielt d'Geschicht vun engem jonke Mann aus enger gudder Famill, deen eng jonk Fra kennenléiert, déi net esou genee hëllt wéi d'Konventiounen an Erwaardunge vun der Gesellschaft. D'Geschicht wiisst ëmmer méi, mä och déi grouss Problemer kommen op.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Gitt mir eng kuerz Zesummenfassung vum Artikel iwwer den Album 'Effleurés' vum 4. Februar 2008.

###Response: Den Album 'Effleurés' erzielt d'Geschicht vun engem jonke Mann aus enger gudder Famill, deen eng jonk Fra kennenléiert, déi net esou genee hëllt wéi d'Konventiounen an Erwaardunge vun der Gesellschaft. D'Geschicht wiisst ëmmer méi, mä och déi grouss Problemer kommen op."
Wat war den Zweck vum EU-Sommet zu Bréissel den 20. Februar 2020?,"Den Zweck vum EU-Sommet war et, de Budget fir déi nächst 7 Joer ze decidéieren.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat war den Zweck vum EU-Sommet zu Bréissel den 20. Februar 2020?

###Response: Den Zweck vum EU-Sommet war et, de Budget fir déi nächst 7 Joer ze decidéieren."
"Gitt et Themen, bei deenen d'Leit méi oppe goufen, an aner, bei deenen se manner tolerant goufen?","Jo, d'Etude huet erausfonnt, datt d'Leit méi oppe goufen bei Themen wéi d'Homosexualitéit, d'Scheedungen an d'Euthanasie, mä manner tolerant goufen bei individuellt moralesch Behuelen, inklusiv Suicide an Avortement.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Gitt et Themen, bei deenen d'Leit méi oppe goufen, an aner, bei deenen se manner tolerant goufen?

###Response: Jo, d'Etude huet erausfonnt, datt d'Leit méi oppe goufen bei Themen wéi d'Homosexualitéit, d'Scheedungen an d'Euthanasie, mä manner tolerant goufen bei individuellt moralesch Behuelen, inklusiv Suicide an Avortement."
"Wat ass de System, deen d'Filmstudioe selwer suerge fir d'Promotioun vun hire Filmer?","De System ass, dass ee Trailer fir den Trailer gemaach gëtt, also ee Filmchen, deen de Filmchen ukënnegt, deen de Film ukënnegt. An nach éi se an de Kino kommen, fënnt een um Internet Trailer, Teaser, Extraiten.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de System, deen d'Filmstudioe selwer suerge fir d'Promotioun vun hire Filmer?

###Response: De System ass, dass ee Trailer fir den Trailer gemaach gëtt, also ee Filmchen, deen de Filmchen ukënnegt, deen de Film ukënnegt. An nach éi se an de Kino kommen, fënnt een um Internet Trailer, Teaser, Extraiten."
Gitt mir d'Zuel vun de Visiteuren am Musée 'A Possen' zu Bech-Klengmaacher am Joer 2011.,"Et waren 2.000 Leit, déi an de Musée komm sinn.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Gitt mir d'Zuel vun de Visiteuren am Musée 'A Possen' zu Bech-Klengmaacher am Joer 2011.

###Response: Et waren 2.000 Leit, déi an de Musée komm sinn."
Wat war déi Endresultat vum Match tëscht Real Madrid a Manchester City den 18. September 2012?,Déi Endresultat vum Match tëscht Real Madrid a Manchester City den 18. September 2012 war 3:2 fir Real Madrid.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat war déi Endresultat vum Match tëscht Real Madrid a Manchester City den 18. September 2012?

###Response: Déi Endresultat vum Match tëscht Real Madrid a Manchester City den 18. September 2012 war 3:2 fir Real Madrid."
Wat ass d'Spezialitéit vun Aalt Stadhaus Déifferdeng?,"Comedy&Blues, well all Kulturzenter hei am Süden sech e bëssi eng Spezialitéit erausgesicht huet. Déifferdéng ass d'Blues-Stadt par excellence duerch de Blues Express an och seng Blues Schoul, där et soss néirens eng am Land gëtt.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass d'Spezialitéit vun Aalt Stadhaus Déifferdeng?

###Response: Comedy&Blues, well all Kulturzenter hei am Süden sech e bëssi eng Spezialitéit erausgesicht huet. Déifferdéng ass d'Blues-Stadt par excellence duerch de Blues Express an och seng Blues Schoul, där et soss néirens eng am Land gëtt."
"Wat geschitt mat dem Jason, wéi hien entfouert gëtt?","Wéi den Jason entfouert gëtt, fënnt hien eraus, datt näischt esou ass, wéi hien et kennt. Säin Haus ass modern an deier ageriicht, seng Fra ass net seng Fra a säi Bouf ass, wéi et schéngt, ni op d'Welt komm.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat geschitt mat dem Jason, wéi hien entfouert gëtt?

###Response: Wéi den Jason entfouert gëtt, fënnt hien eraus, datt näischt esou ass, wéi hien et kennt. Säin Haus ass modern an deier ageriicht, seng Fra ass net seng Fra a säi Bouf ass, wéi et schéngt, ni op d'Welt komm."
Wann gëtt déi definitiv Ãntwert op déi gestallte Fro erwaart?,"Déi definitiv Ãntwert gëtt eréischt méi spéit erwaart, wann d'Analyse vun de Critère fäerdeg ass an déi Verantwortlechen zesummegesat hunn.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wann gëtt déi definitiv Ãntwert op déi gestallte Fro erwaart?

###Response: Déi definitiv Ãntwert gëtt eréischt méi spéit erwaart, wann d'Analyse vun de Critère fäerdeg ass an déi Verantwortlechen zesummegesat hunn."
Wat ass de Prinzip vun den 'Three Strikes' an wéi wirkt en op d'Internetprovider?,"De Prinzip vun den 'Three Strikes' gesäit vir, dass een Internetprovider ee Client muss denoncéieren, wann dee fir d'Drëtt een illegalen Download mécht.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de Prinzip vun den 'Three Strikes' an wéi wirkt en op d'Internetprovider?

###Response: De Prinzip vun den 'Three Strikes' gesäit vir, dass een Internetprovider ee Client muss denoncéieren, wann dee fir d'Drëtt een illegalen Download mécht."
Wat huet den UNO-Sécherheetsrot den 27. Dezember 2008 iwwer déi israelesch Attacken an der Gazasträif gesot?,"Den UNO-Sécherheetsrot fuerdert vun Israel a vun der Hamas, d'Attacken direkt ze stoppen. Déi 15 Memberen vum Gremium waren de Moien 4 Stonne laang zu New York beieneen an hunn dat an enger Declaratioun, déi net verpflichtend ass, festgehalen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat huet den UNO-Sécherheetsrot den 27. Dezember 2008 iwwer déi israelesch Attacken an der Gazasträif gesot?

###Response: Den UNO-Sécherheetsrot fuerdert vun Israel a vun der Hamas, d'Attacken direkt ze stoppen. Déi 15 Memberen vum Gremium waren de Moien 4 Stonne laang zu New York beieneen an hunn dat an enger Declaratioun, déi net verpflichtend ass, festgehalen."
"Wat ass d'Participatioun un de Courssen a Randonnéeën, an wat sinn d'Käschten?",D'Participatioun un de Courssen a Randonnéeën ass mat Aschreiwungskäschte verbonnen. D'Spectateure brauche keen Entrée ze bezuelen.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass d'Participatioun un de Courssen a Randonnéeën, an wat sinn d'Käschten?

###Response: D'Participatioun un de Courssen a Randonnéeën ass mat Aschreiwungskäschte verbonnen. D'Spectateure brauche keen Entrée ze bezuelen."
"Kann een als Client Rees stornéieren oder ëmgebuchen, wann et ze waarm ass?","Nee, duerch d'Hëtzt ass net ofgedeckt. Ech mengen, wa lo wierklech Bränn sinn a sou Geschichten, en cas de force majeure, dat ass eppes Aneres. Mä wann et méi waarm ass, dat kann een net versécheren an et kann een dann och net einfach zeréckkommen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Kann een als Client Rees stornéieren oder ëmgebuchen, wann et ze waarm ass?

###Response: Nee, duerch d'Hëtzt ass net ofgedeckt. Ech mengen, wa lo wierklech Bränn sinn a sou Geschichten, en cas de force majeure, dat ass eppes Aneres. Mä wann et méi waarm ass, dat kann een net versécheren an et kann een dann och net einfach zeréckkommen."
"Ginn e kuerzen Iwwerbléck iwwert den Demokratie-Check, deen de Journalist Cédric Ferry gemaach huet.","De Journalist Cédric Ferry huet e Demokratie-Check gemaach, wou hien ë. a. gefrot huet, ob Duebelmandater nach zäitgeméiss sinn, ob d'Mandatsperiode fir Ministere limitéiert solle ginn an wéi vill Ministerposte eng Persoun besetze sollt kënnen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Ginn e kuerzen Iwwerbléck iwwert den Demokratie-Check, deen de Journalist Cédric Ferry gemaach huet.

###Response: De Journalist Cédric Ferry huet e Demokratie-Check gemaach, wou hien ë. a. gefrot huet, ob Duebelmandater nach zäitgeméiss sinn, ob d'Mandatsperiode fir Ministere limitéiert solle ginn an wéi vill Ministerposte eng Persoun besetze sollt kënnen."
"Wat muss ech machen, fir bei dem Viva-Vakanz-Spiel matzemaachen an e Séjour a Kalabrien ze gewannen?",Ech muss einfach eng SMS mam Stéchwuert 'Kalabrien' op de 62468 schécken oder an der Revue vun dëser Woch méi Informatiounen fannen.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat muss ech machen, fir bei dem Viva-Vakanz-Spiel matzemaachen an e Séjour a Kalabrien ze gewannen?

###Response: Ech muss einfach eng SMS mam Stéchwuert 'Kalabrien' op de 62468 schécken oder an der Revue vun dëser Woch méi Informatiounen fannen."
Gitt et e Code fir Lëtzebuerger Filmer?,"Nei, ee Code fir Lëtzebuerger Filmer konnte mer op der Säit vun Finder net fannen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Gitt et e Code fir Lëtzebuerger Filmer?

###Response: Nei, ee Code fir Lëtzebuerger Filmer konnte mer op der Säit vun Finder net fannen."
Wéini gouf de Séissstoff Stevia vun der EU-Kommissioun erlaabt?,De Séissstoff Stevia gouf den 14. November 2011 vun der EU-Kommissioun erlaabt.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéini gouf de Séissstoff Stevia vun der EU-Kommissioun erlaabt?

###Response: De Séissstoff Stevia gouf den 14. November 2011 vun der EU-Kommissioun erlaabt."
Wann kéint d'Mini SNES erauskommen?,"D'Mini SNES kéint fir Chrëschtdag 2017 erauskommen, awer et muss ee just nach e bësse Gedold hunn an hoffen dass méi Consolen wéi d'lescht Joer produzéiert ginn.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wann kéint d'Mini SNES erauskommen?

###Response: D'Mini SNES kéint fir Chrëschtdag 2017 erauskommen, awer et muss ee just nach e bësse Gedold hunn an hoffen dass méi Consolen wéi d'lescht Joer produzéiert ginn."
"Gitt mir d'Quellen, déi fir d'Schreifweis vun der Lëtzebuerger Sprooch benotzt goufen, laut dem Artikel vum 21. Juni 2013.","D'Quellen, déi fir d'Schreifweis vun der Lëtzebuerger Sprooch benotzt goufen, sinn ënner anerem: Orthographie luxembourgeoise: Règlement grand-ducal du 30 juillet 1999, Schreifweis vum Prof. Dr. Peter Gilles, Eng kleng Hëllef fir Lëtzebuergesch ze schreiwen vum Ministère de l'Éducation Nationale, Grammaire de la langue luxembourgeoise vum Ministère de l'Éducation nationale et de la Formation professionnelle, Eis Schreifweis an e puer allgemenge Gedanken vum Lex Roth, Lëtzebuergesch Grammaire vum Françoise Schanen a Jacqui Zimmer, an anerer méi.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Gitt mir d'Quellen, déi fir d'Schreifweis vun der Lëtzebuerger Sprooch benotzt goufen, laut dem Artikel vum 21. Juni 2013.

###Response: D'Quellen, déi fir d'Schreifweis vun der Lëtzebuerger Sprooch benotzt goufen, sinn ënner anerem: Orthographie luxembourgeoise: Règlement grand-ducal du 30 juillet 1999, Schreifweis vum Prof. Dr. Peter Gilles, Eng kleng Hëllef fir Lëtzebuergesch ze schreiwen vum Ministère de l'Éducation Nationale, Grammaire de la langue luxembourgeoise vum Ministère de l'Éducation nationale et de la Formation professionnelle, Eis Schreifweis an e puer allgemenge Gedanken vum Lex Roth, Lëtzebuergesch Grammaire vum Françoise Schanen a Jacqui Zimmer, an anerer méi."
Ginn es Beispiller fir Zwangstaufen an Luxemburg?,"Ja, e Beispill fir Zwangstaufen an Luxemburg ass, wéi vill Leit als Baby getauft ginn, ouni dass se selwer entscheede kënnen, ob se an déi Relioun wëllen oder net.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Ginn es Beispiller fir Zwangstaufen an Luxemburg?

###Response: Ja, e Beispill fir Zwangstaufen an Luxemburg ass, wéi vill Leit als Baby getauft ginn, ouni dass se selwer entscheede kënnen, ob se an déi Relioun wëllen oder net."
"Ginn d'Joer eraus, an deem de Roman ""Bridget Jones's Diary"" vun der Helen Fielding fir d'éischt Kéier erauskoum.",1997,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Ginn d'Joer eraus, an deem de Roman ""Bridget Jones's Diary"" vun der Helen Fielding fir d'éischt Kéier erauskoum.

###Response: 1997"
Wat ass d'Fazit vum Auteur iwwer déi jonk Generatioun?,"Den Auteur hält, dass déi jonk Generatioun éischter nom Motto liewen: 'Haaptsaach d'Ausgesi stëmmt, an et geet alles séier', an dass wat bannendran ass, wat een herno als Erwuessenen, an nach méi wichteg, als Mënsch duerstellt, niewesächlech ginn ass.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass d'Fazit vum Auteur iwwer déi jonk Generatioun?

###Response: Den Auteur hält, dass déi jonk Generatioun éischter nom Motto liewen: 'Haaptsaach d'Ausgesi stëmmt, an et geet alles séier', an dass wat bannendran ass, wat een herno als Erwuessenen, an nach méi wichteg, als Mënsch duerstellt, niewesächlech ginn ass."
"Wat ass deen historeschen Ausflug, deen de Kommissär Jennerwein an der Geschicht mécht?","De Kommissär Jennerwein mécht e groussen historeschen Ausflug an d'13. Joerhonnert, wou e Adlegen am Optrag vum deemolegen däitsche Kinnek e wichtegt Dokument op Roum a bis an d'Werdefelser Land muss bréngen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass deen historeschen Ausflug, deen de Kommissär Jennerwein an der Geschicht mécht?

###Response: De Kommissär Jennerwein mécht e groussen historeschen Ausflug an d'13. Joerhonnert, wou e Adlegen am Optrag vum deemolegen däitsche Kinnek e wichtegt Dokument op Roum a bis an d'Werdefelser Land muss bréngen."
Wat ass d'Fazit vum Auteur?,"D'Fazit vum Auteur ass, dass den 18. Artikel vum UN-Zivilpakt soll geännert ginn, fir kloer ze maachen, dass Elteren hir Kanner net an eng Relioun zwingen däerfen. Des soll e Verbot vu Säuglings- an Kindertaufen implizéieren.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass d'Fazit vum Auteur?

###Response: D'Fazit vum Auteur ass, dass den 18. Artikel vum UN-Zivilpakt soll geännert ginn, fir kloer ze maachen, dass Elteren hir Kanner net an eng Relioun zwingen däerfen. Des soll e Verbot vu Säuglings- an Kindertaufen implizéieren."
Wéi huet den Agronomie-Ingénieur a Minister Jemp Büchler sech fir d'Uertschaftsnimm agesat?,"Den Här Büchler huet sech perséinlech un een erënnert, deen an der Zäit als Eenzegen a sengem Agronomie-Cours an der Schoulmeeschtesch-Schoul gewosst huet, wat Dreifelderwirtschaft wier, an hien huet deen och direkt erëmkannt, wéi hie fir eis Uertschaftsnimm op de Schëlter bei den Här Bau- a Stroosseminister biedele komm ass.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéi huet den Agronomie-Ingénieur a Minister Jemp Büchler sech fir d'Uertschaftsnimm agesat?

###Response: Den Här Büchler huet sech perséinlech un een erënnert, deen an der Zäit als Eenzegen a sengem Agronomie-Cours an der Schoulmeeschtesch-Schoul gewosst huet, wat Dreifelderwirtschaft wier, an hien huet deen och direkt erëmkannt, wéi hie fir eis Uertschaftsnimm op de Schëlter bei den Här Bau- a Stroosseminister biedele komm ass."
Wat ass déi Rolle vun de Regierungen an der EU an der Finanzkris?,"Déi Regierungen an der EU hunn Milliarden opbruecht, fir d'System ze retten an ze verhënneren, dat alles zesummekraacht.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass déi Rolle vun de Regierungen an der EU an der Finanzkris?

###Response: Déi Regierungen an der EU hunn Milliarden opbruecht, fir d'System ze retten an ze verhënneren, dat alles zesummekraacht."
Wéi huet de Sebastian Vettel de Grand Prix zu Montreal am Joer 2017 ofgeschloss?,De Sebastian Vettel huet de Grand Prix zu Montreal am Joer 2017 op déi 4. Plaz ofgeschloss.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéi huet de Sebastian Vettel de Grand Prix zu Montreal am Joer 2017 ofgeschloss?

###Response: De Sebastian Vettel huet de Grand Prix zu Montreal am Joer 2017 op déi 4. Plaz ofgeschloss."
"Wat war de Kontext vum Prozess géint den Dokter, deen am Dezember 2012 viru Geriicht koum?","Den Dokter war accuséiert, well e Methadon verschriwwen hat, ouni déi néideg Examen ze maachen, an doduerch zum Doud vun engem 22 Joer ale Prisonnéier bäigedroen hat.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat war de Kontext vum Prozess géint den Dokter, deen am Dezember 2012 viru Geriicht koum?

###Response: Den Dokter war accuséiert, well e Methadon verschriwwen hat, ouni déi néideg Examen ze maachen, an doduerch zum Doud vun engem 22 Joer ale Prisonnéier bäigedroen hat."
Wéi huet de Match tëscht den Cleveland Browns an den Detroit Lions den 13. November 2017 ausgesinn?,D'Browns hunn zu Detroit bei de Lions 24:38 verluer.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéi huet de Match tëscht den Cleveland Browns an den Detroit Lions den 13. November 2017 ausgesinn?

###Response: D'Browns hunn zu Detroit bei de Lions 24:38 verluer."
Wat ass déi grouss Iwwerraschung bei den Damme an der Véierelsfinall vum Grand Slam zu Paräis 2019?,"Déi grouss Iwwerraschung bei den Damme an der Véierelsfinall vum Grand Slam zu Paräis 2019 ass, dass d'Johanna Konta sech géint d'Sloane Stephens duerchgesetzt huet an an der Halleffinall steet.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass déi grouss Iwwerraschung bei den Damme an der Véierelsfinall vum Grand Slam zu Paräis 2019?

###Response: Déi grouss Iwwerraschung bei den Damme an der Véierelsfinall vum Grand Slam zu Paräis 2019 ass, dass d'Johanna Konta sech géint d'Sloane Stephens duerchgesetzt huet an an der Halleffinall steet."
